record_id,nli_actor_index,nli_opinion_index,nli_chunk_index,nli_actor_name,nli_opinion,match_method,occurrences,actor_turn_occurrences,transcript_start,transcript_end,matched_text,speaker_name,turn_start,turn_end,turn_attribution_verified
15,2,0,0,Francisco Eduardo Cardoso Alves,Critica a falta de estudos duplo-cego randomizados que comprovem a eficácia da vacina contra a COVID-19 em reduzir a transmissão e mortalidade.,NORMALIZED_EXACT_MATCH,1,1,19398,20397,"Em que pesem os louváveis argumentos do Ministério da Saúde, não temos até hoje nenhum estudo duplo-cego randomizado, ensaio clínico, que comprove que algum desses imunizantes reduza a transmissão, o adoecimento, o contágio, a hospitalização ou o óbito pela COVID-19.

É uma pena que eu tenha apenas 20 minutos, mas tenho todos os dados, caso os Deputados queiram perguntar depois.

Sobre a aprovação desse imunizante no Brasil, a folha 16 do documento de aprovação da Agência Nacional de Vigilância Sanitária — ANVISA cita que foi apenas um estudo, ao qual a própria ANISA não teve acesso na época, e que havia intervalo de confiança muito amplo, o que poderia dar resultado negativo e resultado positivo, com baixo número de eventos. Com isso, eles não conseguiram avaliar a eficácia e a confiabilidade contra eventos adversos com a devida eficiência. No entanto, mesmo assim o imunizante foi aprovado porque se entendeu que se tratava de um contexto de pandemia e de crise, o que não existe mais.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,0,1,Francisco Eduardo Cardoso Alves,Critica a falta de estudos duplo-cego randomizados que comprovem a eficácia da vacina contra a COVID-19 em reduzir a transmissão e mortalidade.,EXACT_MATCH,1,1,30151,30781,"O Governo e os defensores usam estudos do Muñoz, doTheNew England, que diz que há eficácia até os 5 anos. Só que esse estudo só avaliou 7 dias de efeito adverso da doença. Nós temos um ensaio, uma meta-análise do(ininteligível), publicado noJournal of Clinical Medicine, que diz que a vacina contra COVID gera na pessoa o mesmo risco de miocardite grave, choque cardiológico grave que a própria COVID em si, ou seja, se você não tem COVID e toma o imunizante, você passa a ter o mesmo risco da pessoa que está com COVID. No entanto, esse imunizante não impede você de ter COVID. Essa é a grande pegadinha que eu queria que os Srs.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,0,2,Francisco Eduardo Cardoso Alves,Critica a falta de estudos duplo-cego randomizados que comprovem a eficácia da vacina contra a COVID-19 em reduzir a transmissão e mortalidade.,NORMALIZED_EXACT_MATCH,1,1,29203,30256,"Eu queria falar também que o próprio CDC fez uma avaliação de evidências desses imunizantes para criança e para adulto num critério chamadograde, que avalia de 1 a 4 as evidências disponíveis, sendo que 1 é uma evidência muito alta e 4 é uma evidência péssima, é uma evidênciavery low,muito fraca. Para a prevenção e redução de risco de COVID sintomática, como também para efeito adverso e para risco de óbito, a evidênciagradedas vacinas contra COVID no CDC — não sou eu que estou falando — é de 4 ou 3 para redução de COVID sintomática.

Nós temos dezenas, centenas de estudos que mostram que esses imunizantes têm baixa eficácia. Eu cito o daNature(ininteligível), maio de 2022, baixa eficácia da bivalente; o(ininteligível), noOpen Forum Infectious Diseases of the Infectious Diseases Society of America,abril de 2023, bivalente, baixa eficácia; o doAndrew, noNew England Journal of Medicine— só estou citando jornaistops—, eficácia limitada.

O Governo e os defensores usam estudos do Muñoz, doTheNew England, que diz que há eficácia até os 5 anos.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,0,3,Francisco Eduardo Cardoso Alves,Critica a falta de estudos duplo-cego randomizados que comprovem a eficácia da vacina contra a COVID-19 em reduzir a transmissão e mortalidade.,NORMALIZED_EXACT_MATCH,1,1,38794,39204,"Os estudos só avaliaram a reação imunogênica, só avaliaram a resposta de PCR positivo e sintomático. Eles não acompanharam a longo prazo para ver se a pessoa tinha redução de risco de transmissão. O estudo prometeu que quem tomasse a vacina não ia se contaminar, não ia fazer PCR positivo para a COVID. E essa promessa se mostrou inválida, porque não foi o que aconteceu.

Então, considerando baixo o benefício",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,1,0,Francisco Eduardo Cardoso Alves,Afirma que crianças saudáveis até 5 anos não são consideradas grupo de risco pela Organização Mundial de Saúde.,NORMALIZED_EXACT_MATCH,1,1,20723,21332,"Primeiramente eu queria dizer que a Organização Mundial de Saúde não nota criança até 5 anos saudável como grupo de risco. O grupo de risco alto para a OMS, segundo um documento de agosto deste ano, é idoso, adulto com comorbidade, imunocomprometido grave, gestante e trabalhador de saúde. Criança até 5 anos sem nenhuma comodidade é classificada como de baixo risco.

A hospitalização por COVID foi de duas a dez vezes maior na faixa etária acima de 30 anos do que na faixa etária menor que 14 anos. A mortalidade pela COVID foi de 4% a 330% maior na faixa acima de 30 anos do que na faixa menor que 14 anos.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,1,1,Francisco Eduardo Cardoso Alves,Afirma que crianças saudáveis até 5 anos não são consideradas grupo de risco pela Organização Mundial de Saúde.,NORMALIZED_EXACT_MATCH,1,1,20252,20845,"No entanto, mesmo assim o imunizante foi aprovado porque se entendeu que se tratava de um contexto de pandemia e de crise, o que não existe mais.

O estado de emergência no Brasil foi revogado em março de 2022 e na Organização Mundial de Saúde — OMS, em maio de 2023. Então, não existe urgência em relação a isso.

Em que pesem os números citados, vamos tentar esclarecer um pouco essa situação, primeiro, quanto à caracterização dessa faixa etária como grupo de risco.

Primeiramente eu queria dizer que a Organização Mundial de Saúde não nota criança até 5 anos saudável como grupo de risco.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,1,2,Francisco Eduardo Cardoso Alves,Afirma que crianças saudáveis até 5 anos não são consideradas grupo de risco pela Organização Mundial de Saúde.,NO_MATCH,0,0,,,,,,,unknown
15,2,1,3,Francisco Eduardo Cardoso Alves,Afirma que crianças saudáveis até 5 anos não são consideradas grupo de risco pela Organização Mundial de Saúde.,NORMALIZED_EXACT_MATCH,1,1,34281,35113,"Em nenhum momento, criança era citada nesse grupo de risco.

Então, Deputada, o que eu vejo aqui é que o Ministério da Saúde, usando o nome ""grupo de risco"", colocou como obrigação vacinal grupos vulneráveis, grupos sujeitos à ação coercitiva do Estado, como o próprio Dr. Eder falou, crianças até 5 anos, cujo pai vai ter problema, porque na matrícula não vai mostrar a carteira de vacina. Pobres, deficientes físicos, idosos que dependem do Bolsa Família, que dependem da ação do Estado, que dependem do BPC, que dependem de políticas públicas podem ficar constrangidos a perderem essas políticas se não apresentarem o cartão de vacina. Nesse sentido, parece-me que a lista de grupo de risco dada pelo Ministério para justificar a inclusão no PNI não é de grupo de risco, e sim de vulnerável, no qual o Estado vai poder agir mais.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,2,0,Francisco Eduardo Cardoso Alves,Destaca que a COVID-19 não apresenta urgência ou emergência que justifique a obrigatoriedade da vacinação infantil.,NORMALIZED_EXACT_MATCH,1,1,37672,38226,"Com todo o respeito, vacinação não é chute.

Não há nenhum estudo que justifique isso. Temos ausência de necessidade pelo fim da pandemia; risco desconhecido, imprevisível; benefício que parece nenhum, não temos nenhuma expressão numérica da relação entre risco e benefício desse imunizante. Então, parece-nos desfavorável manter esse esquema vacinal aberto para todas as crianças, de caráter obrigatório, quando variantes novas vão surgir daqui para a frente, e não sabemos qual é o risco que isso vai causar.

Não existe urgência para implementar isso.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,2,2,1,Francisco Eduardo Cardoso Alves,Destaca que a COVID-19 não apresenta urgência ou emergência que justifique a obrigatoriedade da vacinação infantil.,NO_MATCH,0,0,,,,,,,unknown
15,2,2,2,Francisco Eduardo Cardoso Alves,Destaca que a COVID-19 não apresenta urgência ou emergência que justifique a obrigatoriedade da vacinação infantil.,NO_MATCH,0,0,,,,,,,unknown
15,2,2,3,Francisco Eduardo Cardoso Alves,Destaca que a COVID-19 não apresenta urgência ou emergência que justifique a obrigatoriedade da vacinação infantil.,NORMALIZED_EXACT_MATCH,1,1,20252,20845,"No entanto, mesmo assim o imunizante foi aprovado porque se entendeu que se tratava de um contexto de pandemia e de crise, o que não existe mais.

O estado de emergência no Brasil foi revogado em março de 2022 e na Organização Mundial de Saúde — OMS, em maio de 2023. Então, não existe urgência em relação a isso.

Em que pesem os números citados, vamos tentar esclarecer um pouco essa situação, primeiro, quanto à caracterização dessa faixa etária como grupo de risco.

Primeiramente eu queria dizer que a Organização Mundial de Saúde não nota criança até 5 anos saudável como grupo de risco.",FRANCISCO EDUARDO CARDOSO ALVES,18953,39998,true
15,3,0,0,Caio Salvino,Não concorda que o imunizante de mRNA seja considerado uma vacina no conceito clássico.,NORMALIZED_EXACT_MATCH,1,1,41547,42054,"Declaro que não há nenhum conflito de interesse da minha parte. Não sou contrário ao uso de vacinas constantes no PNI. Declaro também que eu não concordo que o imunizante de mRNA seja uma vacina no conceito clássico. Eu considero que haja outra interpretação possível.

Na sequência da apresentação, vou falar um pouco sobre o vírus, sobre a questão da composição da vacina, a questão dodashboarddo Genomahcov da FIOCRUZ, monitoramento de resposta, gráficos e dados, estudo de Hong Kong da Cleveland Clinic.",CAIO SALVINO,41405,55954,true
15,3,0,1,Caio Salvino,Não concorda que o imunizante de mRNA seja considerado uma vacina no conceito clássico.,NORMALIZED_EXACT_MATCH,1,1,93389,93905,"Bom dia, mais uma vez.

Na verdade, não fui provocado por ninguém. Então, vou só fazer um comentário e, depois, deixar uma pergunta ao Dr. Eder.

Houve um comentário a respeito da questão da formulação da vacina e daquilo que temos como evidência de resposta imunológica relativa a atuais variantes circulantesversuso componente de mRNA da vacina original Wuhan.

Então, obviamente, é sabido — e está em vários estudos — que o anticorpo produzido pela vacina não neutraliza a proteína Spike da atual versão do vírus.",CAIO SALVINO,93389,94774,true
15,3,0,2,Caio Salvino,Não concorda que o imunizante de mRNA seja considerado uma vacina no conceito clássico.,NORMALIZED_EXACT_MATCH,1,1,42902,43709,"A partir daí, então, o organismo se defende e faz a sua resposta.

Na composição do imunizante da fabricante Pfizer, consta aqui na bula oficial, que está nestelinkabaixo, para uso pediátrico a partir de 6 meses de idade. Na composição, nós temos proteína Spike do coronavírus 2 da síndrome respiratória aguda grave original. Vejam que a vacina que está em discussão neste momento não é a bivalente, não é a vacina versão nova, muito bem lembrada pelo Dr. Francisco, que seria a versão XBB, tampouco para a BA.4 e a BA.5, mas a vacina monovalente, da Pfizer, contendo apenas o mRNA responsável pela síntese da proteína Spike da versão original do vírus.

Na outra versão, que é a bivalente, a partir dos 12 anos de idade, nós temos a presença ainda do mRNA que sintetiza a versão original da proteína Spike.",CAIO SALVINO,41405,55954,true
15,3,0,3,Caio Salvino,Não concorda que o imunizante de mRNA seja considerado uma vacina no conceito clássico.,EXACT_MATCH,1,1,43557,43932,"Na outra versão, que é a bivalente, a partir dos 12 anos de idade, nós temos a presença ainda do mRNA que sintetiza a versão original da proteína Spike. E isso realmente é algo que me incomoda um pouco. Na verdade, bastante. Eu não consigo enxergar nenhum motivo para a existência desse material ainda. E também o mRNA para a síntese da Ômicron BA.4 e BA.5 da proteína Spike.",CAIO SALVINO,41405,55954,true
15,3,1,0,Caio Salvino,Destaca que as vacinas atuais contra a COVID-19 são baseadas em cepas desatualizadas do vírus.,NORMALIZED_EXACT_MATCH,1,1,138459,138850,"Ela é monovalente, é a versão original. Logo, repito, os anticorpos neutralizantes produzidos por esta vacina não neutralizam o vírus atual. Esta versão do vírus não surge no Brasil. Ela deixou de existir a partir do momento em que a gama entrou, no início de 2021.

O mais importante que eu quero comentar, acho que é um ponto muito importante, diz respeito ao aumento de casos em crianças.",CAIO SALVINO,138149,140707,true
15,3,1,1,Caio Salvino,Destaca que as vacinas atuais contra a COVID-19 são baseadas em cepas desatualizadas do vírus.,NORMALIZED_EXACT_MATCH,1,1,41547,42054,"Declaro que não há nenhum conflito de interesse da minha parte. Não sou contrário ao uso de vacinas constantes no PNI. Declaro também que eu não concordo que o imunizante de mRNA seja uma vacina no conceito clássico. Eu considero que haja outra interpretação possível.

Na sequência da apresentação, vou falar um pouco sobre o vírus, sobre a questão da composição da vacina, a questão dodashboarddo Genomahcov da FIOCRUZ, monitoramento de resposta, gráficos e dados, estudo de Hong Kong da Cleveland Clinic.",CAIO SALVINO,41405,55954,true
15,3,1,2,Caio Salvino,Destaca que as vacinas atuais contra a COVID-19 são baseadas em cepas desatualizadas do vírus.,NORMALIZED_EXACT_MATCH,1,1,138149,138498,"Muito obrigado, Deputada.

Eu queria, rapidamente, fazer uns comentários e reforçar um ponto.

Mais uma vez, eu informo a todos que a versão do vírus utilizada no imunizante no caso das crianças de 6 meses em diante é a versão do vírus original. Não é a vacina bivalente, nem a trivalente, nem a tetravalente. Ela é monovalente, é a versão original.",CAIO SALVINO,138149,140707,true
15,3,1,3,Caio Salvino,Destaca que as vacinas atuais contra a COVID-19 são baseadas em cepas desatualizadas do vírus.,NORMALIZED_EXACT_MATCH,1,1,93753,94288,"Então, obviamente, é sabido — e está em vários estudos — que o anticorpo produzido pela vacina não neutraliza a proteína Spike da atual versão do vírus. Desde que a Ômicron entrou, há uma capacidade muito menor. Então, no último estudo, como citei, daCleveland Clinic, esse percentual está em torno de 4% de eficácia.

Mas a pergunta que eu queria fazer ao Dr. Eder é relativa às comorbidades. O Ministério da Saúde poderia nos disponibilizar os dados relativos às comorbidades dos pacientes pediátricos que foram a óbito por COVID-19?",CAIO SALVINO,93389,94774,true
